timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped
1771111073,671689292726,1536592629604,8463772910,15845870801,0,6
1771111104,671694842983,1536791241609,8463856083,15846137750,0,6
1771111134,671709041993,1536811071765,8464070376,15846437871,0,6
1771111164,671723243632,1536830902272,8464284782,15846738252,0,6
1771111194,671737432264,1536850716096,8464498994,15847038378,0,6
1771111224,671751669709,1536870529310,8464713876,15847338755,0,6
1771111254,671765927220,1536890362025,8464928984,15847638900,0,6
1771111284,671780161003,1536910192469,8465143862,15847939282,0,6
1771111314,671794631798,1536930019121,8465362371,15848239663,0,6
1771111344,671809091400,1536949836134,8465580623,15848540039,0,6
1771111374,671823561726,1536969666830,8465799045,15848840165,0,6
1771111404,671837988742,1536989497496,8466016844,15849140547,0,6
1771111434,671852401240,1537009314572,8466234493,15849440922,0,6
1771111464,671864578411,1537024258163,8466418168,15849667066,0,6
1771111494,671865150419,1537242576707,8466426330,15853306609,0,6
1771111524,671865182233,1537252206754,8466426387,15853465988,0,6
1771111554,671865210485,1537252218187,8466426432,15853466080,0,6
1771111584,671865240763,1537252229965,8466426481,15853466175,0,6
1771111614,671865275878,1537252242727,8466426545,15853466282,0,6
1771111644,671865305500,1537252254634,8466426593,15853466377,0,6
1771111674,671865334409,1537252265938,8466426639,15853466469,0,6
1771111704,671865362972,1537252277848,8466426686,15853466563,0,6
1771111734,671865391328,1537252288810,8466426732,15853466653,0,6
1771111764,671865420298,1537252300261,8466426779,15853466745,0,6
1771111794,671865894054,1537350518210,8466433115,15853532807,0,6
1771111824,671866102746,1537358253124,8466435634,15853538468,0,6
1771111854,671866514436,1537447322899,8466440756,15853598515,0,6
1771111884,671871642356,1537630953308,8466517559,15853848782,0,6
1771111914,671885463506,1537650774662,8466726190,15854149158,0,6
1771111944,671899327928,1537670600555,8466935454,15854449537,0,6
1771111974,671913225406,1537690428662,8467145113,15854749741,0,6
1771112004,671927077691,1537710258545,8467354256,15855050053,0,6
1771112034,671940939966,1537730077226,8467563457,15855350314,0,6
1771112064,671954959999,1537749899612,8467775041,15855650698,0,6
1771112094,671969104690,1537769717189,8467988572,15855950755,0,6
1771112124,671983332781,1537789547240,8468203345,15856251133,0,6
1771112155,671997557691,1537809378241,8468418092,15856551453,0,6
1771112185,672011688118,1537829200144,8468631417,15856851832,0,6
1771112215,672025964278,1537849026130,8468846941,15857152146,0,6
1771112245,672038252054,1537864383226,8469032329,15857384622,0,6
1771112275,672240087168,1538233679201,8472396041,15861682418,0,6
1771112305,672573859680,1538797131073,8477957937,15866365997,0,6
1771112335,672728079848,1539057460763,8480526945,15868714835,0,6
1771112365,672728451289,1539063227747,8480532655,15868791800,0,6
1771112395,672728494277,1539063241883,8480532794,15868791920,0,6
1771112425,672728525890,1539063252731,8480532895,15868792009,0,6
1771112455,672728556311,1539063264826,8480532946,15868792107,0,6
1771112485,672728584232,1539063275725,8480532992,15868792195,0,6
1771112515,672728615894,1539063287857,8480533047,15868792295,0,6
1771112545,672728650238,1539063300643,8480533107,15868792401,0,6
1771112575,672729438148,1539281423310,8480543813,15868938834,0,6
1771112605,672729966062,1539393098328,8480551014,15869014715,0,6
1771112635,672730161932,1539400903763,8480553285,15869020438,0,6
1771112665,672737088335,1539414210450,8480657499,15869203921,0,6
1771112695,672751341145,1539434040072,8480872663,15869504295,0,6
1771112725,672765590148,1539453862002,8481087744,15869804484,0,6
1771112755,672779767622,1539473675940,8481301763,15870104740,0,6
1771112785,672793922896,1539493501382,8481515434,15870404986,0,6
1771112815,672808093218,1539513318827,8481729348,15870705173,0,6
1771112845,672822526531,1539533149661,8481947179,15871005493,0,6
1771112875,672836810731,1539552966830,8482162915,15871305868,0,6
1771112905,672851253393,1539572797841,8482380883,15871606064,0,6
1771112935,672865713145,1539592625606,8482599051,15871906459,0,6
1771112965,672880070812,1539612455657,8482815850,15872206773,0,6
1771112995,672894462206,1539632272934,8483033138,15872507150,0,6
1771113025,672904898437,1539664912382,8483190459,15873034645,0,6
1771113055,673158538369,1540073937887,8487414425,15877958858,0,6
1771113085,673491155828,1540486180310,8492955141,15882509459,0,6
1771113115,673716727378,1540940053109,8496712796,15886323652,0,6
1771113145,673729246829,1541033912585,8496920991,15887139675,0,6
1771113175,673729394502,1541034141551,8496923042,15887141911,0,6
1771113206,673729423529,1541034152660,8496923090,15887142002,0,6
1771113236,673729454225,1541034164486,8496923146,15887142098,0,6
1771113266,673729481431,1541034175226,8496923190,15887142185,0,6
1771113296,673729509742,1541034186209,8496923236,15887142275,0,6
1771113326,673729540440,1541034198035,8496923292,15887142371,0,6
1771113356,673730114883,1541122334219,8496930785,15887202364,0,6
1771113386,673730452852,1541137808769,8496934897,15887213798,0,6
1771113416,673731181040,1541286334192,8496944557,15887314439,0,6
1771113446,673731794434,1541384341880,8496952834,15887380961,0,6
1771113476,673732185791,1541399803342,8496957827,15887392231,0,6
1771113506,673737441794,1541411493361,8497036731,15887537066,0,6
1771113536,673751911832,1541431315693,8497255138,15887837129,0,6
1771113566,673766446942,1541451140842,8497474589,15888137501,0,6
1771113596,673781024359,1541470947175,8497694587,15888437449,0,6
1771113626,673795558581,1541490774664,8497913965,15888737840,0,6
1771113656,673810189415,1541510596018,8498134825,15889038216,0,6
1771113686,673824803215,1541530421829,8498355441,15889338402,0,6
1771113716,673839440212,1541550252663,8498576323,15889638786,0,6
1771113746,673853996066,1541570082672,8498796137,15889939099,0,6
1771113776,673868719188,1541589891240,8499018446,15890239346,0,6
1771113806,673883401505,1541609722164,8499240067,15890539603,0,6
1771113836,673898143125,1541629548210,8499462620,15890839918,0,6
1771113866,673910230618,1541644285104,8499644929,15891063057,0,6
1771113896,673910759202,1541875709676,8499652529,15894920439,0,6
1771113926,673910795988,1541879634405,8499652602,15894985333,0,6
1771113956,673910831884,1541879647173,8499652668,15894985439,0,6
1771113986,673910862016,1541879658543,8499652724,15894985532,0,6
1771114016,673910892647,1541879670296,8499652778,15894985628,0,6
1771114046,673910919318,1541879680844,8499652823,15894985713,0,6
1771114076,673910948883,1541879692214,8499652870,15894985806,0,6
1771114106,673910978517,1541879703986,8499652918,15894985901,0,6
1771114136,673911014339,1541879716850,8499652984,15894986009,0,6
1771114166,673911042653,1541879728817,8499653030,15894986101,0,6
1771114196,673911574379,1541982789059,8499660183,15895055433,0,6
1771114226,673911795236,1541990521938,8499662865,15895061061,0,6
1771114257,673912247655,1542074329918,8499668621,15895117725,0,6
1771114287,673913148425,1542242248624,8499681044,15895231310,0,6
1771114317,673913507984,1542257855682,8499685510,15895242702,0,6
1771114347,673915520528,1542268368322,8499715201,15895311710,0,6
1771114377,673928885546,1542288190657,8499916883,15895611775,0,6
1771114407,673942922648,1542308021767,8500128769,15895912159,0,6
1771114437,673957047212,1542327835192,8500342016,15896212541,0,6
1771114467,673971039352,1542347657683,8500553178,15896512540,0,6
1771114497,673984994264,1542367471663,8500763827,15896812669,0,6
1771114527,673998981760,1542387301924,8500975026,15897113046,0,6
1771114557,674013289281,1542407119030,8501191044,15897413422,0,6
1771114587,674027515855,1542426945823,8501405717,15897713615,0,6
1771114617,674041812327,1542446776524,8501621527,15898013934,0,6
1771114647,674056081172,1542466598655,8501836900,15898314188,0,6
1771114677,674070352425,1542486426762,8502052310,15898614584,0,6
1771114707,674084563536,1542506201919,8502266837,15898914126,0,6
1771114737,674215418416,1542738988157,8504446573,15902294303,0,6
1771114767,674560937533,1543183159534,8510202957,15906822769,0,6
1771114797,674825471879,1543590178656,8514611067,15910173781,0,6
1771114827,674909463258,1543772396514,8516009682,15911895375,0,6
1771114857,674909769072,1543775480679,8516014327,15911936992,0,6
1771114887,674909826116,1543775572590,8516014766,15911937689,0,6
1771114917,674909854366,1543775583648,8516014824,15911937777,0,6
1771114947,674909883152,1543775594699,8516014874,15911937867,0,6
1771114977,674909917433,1543775608022,8516014933,15911937975,0,6
1771115007,674909945747,1543775619065,8516014979,15911938065,0,6
1771115037,674910362734,1543865539047,8516020615,15911998684,0,6
1771115067,674910529038,1543873345627,8516022444,15912004440,0,6
1771115097,674910695337,1543880364346,8516024191,15912009616,0,6
1771115127,674911548881,1544109404251,8516036124,15912163848,0,6
1771115157,674911696594,1544117157515,8516037683,15912169490,0,6
1771115187,674913258614,1544125173119,8516060608,15912223398,0,6
1771115217,674926924991,1544144994212,8516267002,15912523647,0,6
1771115247,674941390557,1544164826239,8516485390,15912823911,0,6
1771115277,674955746083,1544184640177,8516702215,15913124167,0,6
1771115308,674970203536,1544204465863,8516920618,15913424414,0,6
1771115338,674984562635,1544224292923,8517137360,15913724803,0,6
1771115368,674998958380,1544244124099,8517354744,15914025060,0,6
1771115398,675013401144,1544263953562,8517572987,15914325433,0,6
1771115428,675027871869,1544283775915,8517791492,15914625815,0,6
1771115458,675042470107,1544303599522,8518011900,15914926082,0,6
1771115488,675056993347,1544323430239,8518231234,15915226335,0,6
1771115518,675071444488,1544343251491,8518449526,15915526709,0,6
1771115548,675085954973,1544363073927,8518668647,15915826965,0,6
1771115578,675183053104,1544610969455,8520285210,15918920328,0,6
1771115608,675502392925,1545175650828,8525605276,15923283274,0,6
1771115638,675765849953,1545607691107,8529995519,15927171961,0,6
1771115668,675839753924,1545832197605,8531225313,15928812402,0,6
1771115698,675839858628,1545832500534,8531226652,15928815518,0,6
1771115728,675839896230,1545832513212,8531226773,15928815623,0,6
1771115758,675839930566,1545832526193,8531226833,15928815730,0,6
1771115788,675839956331,1545832536411,8531226876,15928815813,0,6
1771115818,675839986147,1545832547916,8531226924,15928815907,0,6
1771115848,675840020657,1545832561073,8531226986,15928816016,0,6
1771115878,675840472274,1545930115341,8531232971,15928881913,0,6
1771115908,675840665611,1545937864545,8531235190,15928887760,0,6
1771115938,675840860345,1545945612275,8531237413,15928893583,0,6
1771115968,675841867252,1546175016929,8531251201,15929047977,0,6
1771115998,675842202176,1546190538414,8531255322,15929059167,0,6
1771116028,675842450731,1546202562028,8531258259,15929067842,0,6
1771116058,675852574821,1546218611840,8531410981,15929310884,0,6
1771116088,675867074497,1546238424995,8531629828,15929611262,0,6
1771116118,675881654289,1546258248410,8531849857,15929911272,0,6
1771116148,675896109698,1546278061987,8532068087,15930211396,0,6
1771116178,675910633564,1546297887829,8532287420,15930511774,0,6
1771116208,675925221604,1546317705235,8532507663,15930812153,0,6
1771116238,675939790018,1546337535808,8532727545,15931112279,0,6
1771116268,675954354322,1546357366777,8532947363,15931412666,0,6
1771116298,675968823506,1546377197023,8533165872,15931713045,0,6
1771116329,675983274345,1546397010793,8533383998,15932013427,0,6
1771116359,675997842926,1546416840412,8533603918,15932313546,0,6
1771116389,676012092346,1546436670724,8533818996,15932613926,0,6
1771116419,676027661534,1546551326179,8534066225,15934429479,0,6
1771116449,676322732132,1547078155834,8538980591,15938831228,0,6
1771116479,676603494402,1547470416296,8543657901,15942602356,0,6
1771116509,676729472911,1547734560459,8545755311,15944841126,0,6
1771116539,676729787921,1547736335892,8545760142,15944861988,0,6
1771116569,676729822775,1547736347130,8545760297,15944862079,0,6
1771116599,676729852769,1547736358695,8545760348,15944862173,0,6
1771116629,676729882692,1547736370158,8545760401,15944862266,0,6
1771116659,676729914814,1547736382053,8545760463,15944862364,0,6
1771116689,676729943320,1547736393291,8545760509,15944862455,0,6
1771116719,676729981597,1547736452122,8545760571,15944862597,0,6
1771116749,676730648796,1547831970755,8545769617,15944927981,0,6
1771116779,676730993357,1547847423478,8545773879,15944939110,0,6
1771116809,676731917062,1548050312903,8545786419,15945076303,0,6
1771116839,676732368316,1548098563365,8545792255,15945109462,0,6
1771116869,676732710058,1548113889020,8545796459,15945120557,0,6
1771116899,676741169550,1548128599021,8545923903,15945336928,0,6
1771116929,676755408929,1548148425094,8546138817,15945637306,0,6
1771116959,676769660957,1548168247930,8546353941,15945937502,0,6
1771116989,676783792148,1548188071108,8546567241,15946237894,0,6
1771117019,676797857749,1548207896959,8546779586,15946538144,0,6
1771117049,676812008073,1548227722957,8546993196,15946838459,0,6
1771117079,676826166121,1548247544871,8547206925,15947138648,0,6
1771117109,676840449440,1548267375378,8547422574,15947439029,0,6
1771117139,676854816489,1548287192586,8547639454,15947739406,0,6
1771117169,676869212268,1548307018806,8547856796,15948039593,0,6
1771117199,676883631035,1548326840826,8548074472,15948339847,0,6
1771117229,676898087414,1548346670835,8548292755,15948640160,0,6
1771117259,676910625553,1548440650328,8548488028,15950161743,0,6
1771117289,677188216192,1548894375620,8553113887,15954387776,0,6
1771117319,677520819445,1549419280499,8558656469,15958997997,0,6
1771117350,677554065696,1549551477507,8559209476,15960227041,0,6
1771117380,677554195551,1549552394904,8559211190,15960237028,0,6
1771117410,677554225918,1549552406031,8559211270,15960237119,0,6
1771117440,677554255191,1549552417416,8559211332,15960237210,0,6
1771117470,677554284351,1549552428813,8559211379,15960237302,0,6
1771117500,677554312617,1549552440222,8559211424,15960237393,0,6
1771117530,677554344996,1549552452615,8559211481,15960237495,0,6
1771117560,677554374558,1549552464327,8559211528,15960237589,0,6
1771117590,677554942357,1549649833460,8559219167,15960303385,0,6
1771117620,677555162908,1549657568776,8559221830,15960309046,0,6
1771117650,677555886774,1549836032596,8559231672,15960429129,0,6
1771117680,677563212246,1549922332588,8559341913,15960659796,0,6
1771117710,677577687291,1549942150314,8559560408,15960960120,0,6
1771117740,677592210268,1549961980968,8559779592,15961260366,0,6
1771117770,677606816917,1549981811070,8560000133,15961560680,0,6
1771117800,677621347193,1550001632739,8560219561,15961860930,0,6
1771117830,677635836528,1550021453226,8560438156,15962161334,0,6
1771117860,677650305914,1550041280349,8560656509,15962461531,0,6
1771117890,677664832436,1550061102360,8560875826,15962761719,0,6
1771117920,677679354368,1550080932999,8561095031,15963062102,0,6
1771117950,677693864944,1550100755268,8561314148,15963362482,0,6
1771117980,677708459787,1550120576889,8561534412,15963662733,0,6
1771118010,677723072485,1550140408784,8561754956,15963963062,0,6
1771118040,677733638694,1550166518084,8561914306,15964381456,0,6
1771118070,677983689797,1550627569177,8565927498,15969251541,0,6
1771118100,678308933297,1551176955372,8571263447,15973894816,0,6
1771118130,678408873290,1551478872701,8572926535,15976588805,0,6
1771118160,678409053234,1551483829970,8572929113,15976656295,0,6
1771118190,678409095586,1551483844556,8572929215,15976656418,0,6
1771118220,678409126115,1551483855860,8572929288,15976656510,0,6
1771118250,678409155216,1551483867530,8572929337,15976656603,0,6
1771118280,678409183067,1551483878837,8572929382,15976656694,0,6
1771118310,678409212829,1551483890293,8572929432,15976656788,0,6
1771118340,678409241751,1551483901768,8572929478,15976656880,0,6
1771118370,678409791739,1551584060493,8572936782,15976724708,0,6
1771118401,678410004590,1551591880147,8572939271,15976730618,0,6
1771118431,678410465909,1551667904039,8572945227,15976782322,0,6
1771118461,678411478454,1551828975996,8572958955,15976892046,0,6
1771118491,678412065402,1551852320320,8572966510,15976909237,0,6
1771118521,678415531416,1551866806468,8573017964,15977013262,0,6
1771118551,678429382265,1551886636543,8573227077,15977313640,0,6
1771118581,678443528708,1551906467029,8573440660,15977614019,0,6
1771118611,678457683860,1551926280573,8573654350,15977914401,0,6
1771118641,678471862439,1551946102737,8573868367,15978214462,0,6
1771118671,678486011421,1551965934063,8574081909,15978514786,0,6
1771118701,678500358850,1551985765791,8574298453,15978815179,0,6
1771118731,678514645189,1552005583389,8574514147,15979115558,0,6
1771118761,678528991233,1552025409048,8574730691,15979415742,0,6
1771118791,678543370329,1552045239621,8574947747,15979716060,0,6
1771118821,678557790157,1552065069762,8575165484,15980016439,0,6
1771118851,678572158447,1552084883178,8575382334,15980316819,0,6
1771118881,678585735394,1552102561392,8575587134,15980584323,0,6
1771118911,678744895945,1552381001010,8578239629,15984609891,0,6
1771118941,679086711936,1552880259855,8583935273,15989360955,0,6
1771118971,679363053105,1553332392107,8588539102,15993240845,0,6
1771119001,679410744664,1553486554959,8589332861,15994689368,0,6
1771119031,679410885840,1553487154191,8589334777,15994694420,0,6
1771119061,679410919592,1553487172059,8589334864,15994694617,0,6
1771119091,679410948435,1553487183504,8589334918,15994694709,0,6
1771119121,679410977464,1553487195003,8589334966,15994694802,0,6
1771119151,679411005970,1553487205851,8589335012,15994694891,0,6
1771119181,679411034889,1553487217077,8589335058,15994694982,0,6
1771119211,679411557141,1553603997491,8589341892,15994773434,0,6
1771119241,679412441900,1553822684190,8589353990,15994921043,0,6
1771119271,679412828731,1553838220894,8589358861,15994932426,0,6
1771119301,679414395435,1553848869825,8589381783,15994985634,0,6
1771119331,679428081819,1553868687582,8589588395,15995286014,0,6
1771119361,679442488024,1553888513265,8589805868,15995586262,0,6
1771119391,679456837641,1553908345887,8590022435,15995886536,0,6
1771119421,679471260564,1553928176133,8590240172,15996186915,0,6
1771119452,679485686497,1553947989495,8590457976,15996487230,0,6
1771119482,679500144603,1553967819522,8590676206,15996787416,0,6
1771119512,679514747142,1553987650095,8590896617,15997087798,0,6
1771119542,679529315965,1554007467755,8591116648,15997388178,0,6
1771119572,679543910034,1554027294659,8591336859,15997688374,0,6
1771119602,679558533476,1554047125013,8591557624,15997988691,0,6
1771119632,679573109663,1554066951101,8591777748,15998289071,0,6
1771119662,679587641423,1554086764112,8591997166,15998589255,0,6
1771119692,679688535507,1554293497131,8593673549,16001731841,0,6
1771119722,680043180029,1554729196149,8599575434,16006611038,0,6
1771119752,680324681779,1555254062134,8604264689,16011108975,0,6
1771119782,680356264536,1555405749342,8604790079,16012610248,0,6
1771119812,680356495366,1555406811714,8604793475,16012622775,0,6
1771119842,680356556269,1555406822867,8604794056,16012622866,0,6
1771119872,680356587413,1555406834003,8604794146,16012622956,0,6
1771119902,680356617310,1555406845610,8604794197,16012623051,0,6
1771119932,680356654331,1555406859011,8604794273,16012623163,0,6
1771119962,680356682841,1555406870147,8604794319,16012623253,0,6
1771119992,680357078030,1555502875928,8604799544,16012687614,0,6
1771120022,680357289473,1555510682518,8604802074,16012693362,0,6
1771120052,680357502656,1555518417668,8604804646,16012699026,0,6
1771120082,680358536084,1555781357495,8604819031,16012882052,0,6
1771120112,680371515588,1555801176377,8605014910,16013182257,0,6
1771120142,680385996515,1555821002236,8605233532,16013482571,0,6
1771120172,680400448235,1555840824064,8605451704,16013782887,0,6
1771120202,680414928047,1555860646165,8605670287,16014083141,0,6
1771120232,680429371650,1555880471821,8605888322,16014383390,0,6
1771120262,680443899603,1555900301701,8606107646,16014683768,0,6
1771120292,680458435712,1555920128509,8606327101,16014984023,0,6
1771120322,680472893029,1555939954294,8606545394,16015284400,0,6
1771120352,680487351399,1555959780085,8606763641,16015584714,0,6
1771120382,680501848655,1555979597986,8606982504,16015884904,0,6
1771120412,680516479558,1555999423837,8607203420,16016185218,0,6
1771120442,680530891469,1556019256218,8607420899,16016485554,0,6
1771120472,680578121091,1556185848824,8608201939,16018874674,0,6
1771120503,680920208795,1556764349342,8613901107,16023910745,0,6
1771120533,681089435918,1557171478236,8616719786,16027558321,0,6
1771120563,681094059790,1557221325278,8616796322,16028032743,0,6
1771120593,681094138629,1557221407349,8616797030,16028033520,0,6
1771120623,681094170976,1557221418416,8616797143,16028033610,0,6
1771120653,681094199541,1557221429894,8616797190,16028033701,0,6
1771120683,681094229107,1557221441459,8616797237,16028033795,0,6
1771120713,681094257304,1557221452607,8616797284,16028033884,0,6
1771120743,681094285751,1557221464040,8616797329,16028033976,0,6
1771120773,681094655861,1557310769017,8616802240,16028093771,0,6
1771120803,681094900509,1557324997439,8616805256,16028103876,0,6
1771120833,681095082771,1557332293036,8616807392,16028109241,0,6
1771120863,681095772414,1557448052814,8616816454,16028187851,0,6
1771120893,681096747870,1557526428411,8616830067,16028241669,0,6
1771120923,681097591699,1557557077917,8616841300,16028263918,0,6
1771120953,681097917184,1557597270210,8616845330,16028291436,0,6
1771120983,681133714359,1557614879472,8617386782,16028558417,0,6
1771121013,681179913405,1557634694238,8618085598,16028858553,0,6
1771121043,681226253512,1557654507657,8618786804,16029158675,0,6
1771121073,681272650368,1557674338055,8619488686,16029459055,0,6
1771121103,681319144849,1557694173221,8620192031,16029759440,0,6
1771121133,681365706608,1557713995994,8620896338,16030059700,0,6
1771121163,681412344800,1557733830857,8621601830,16030360080,0,6
1771121193,681459064761,1557753656750,8622308589,16030660459,0,6
1771121223,681505745913,1557773487404,8623014777,16030960712,0,6
1771121253,681552393107,1557793313414,8623720367,16031260963,0,6
1771121283,681599026831,1557813144950,8624425744,16031561353,0,6
1771121313,681645700763,1557832975262,8625131860,16031861733,0,6
1771121343,681666611436,1558014444080,8625447782,16034877696,0,6
1771121373,682410850910,1558543140913,8630980737,16041037555,0,6
1771121403,682944402428,1559044334902,8637064298,16046056982,0,6
1771121433,683470107067,1559501079419,8643442252,16050429774,0,6
1771121463,683950982921,1559944370399,8649573682,16054919519,0,6
1771121494,684223244526,1560276058778,8653029979,16058103264,0,6
1771121524,684235093511,1560322311578,8653182808,16058519624,0,6
1771121554,684237139766,1560322698923,8653195240,16058522516,0,6
1771121584,684237316903,1560322710227,8653196221,16058522608,0,6
1771121614,684237376356,1560322721678,8653196764,16058522700,0,6
1771121644,684237422250,1560322734254,8653197033,16058522803,0,6
1771121674,684238347714,1560532120608,8653209956,16058663823,0,6
1771121704,684239176855,1560589146369,8653221003,16058703469,0,6
1771121734,684239920266,1560620074410,8653230765,16058725859,0,6
1771121764,684240435238,1560682663681,8653237578,16058768455,0,6
1771121794,684240659722,1560690395053,8653240324,16058774063,0,6
1771121824,684241816557,1561070746854,8653256454,16059028887,0,6
1771121854,684242791426,1561259599333,8653269822,16059155880,0,6
1771121884,684243826871,1561425437486,8653284023,16059268908,0,6
1771121914,684244828857,1561616209289,8653297634,16059397832,0,6
1771121944,684245652446,1561688050293,8653308570,16059447569,0,6
1771121974,684246510414,1561801384089,8653320136,16059524383,0,6
1771122004,684247465522,1561932554887,8653332909,16059613970,0,6
1771122034,684248180995,1561961593781,8653342263,16059635150,0,6
1771122064,684248763483,1561968566767,8653350393,16059657554,0,6
1771122094,684262330859,1561988397079,8653555072,16059957934,0,6
1771122124,684277104465,1562008210369,8653778134,16060258313,0,6
1771122154,684291883847,1562028041836,8654001121,16060558448,0,6
1771122184,684306627228,1562047871911,8654223617,16060858826,0,6
1771122214,684321510956,1562067702418,8654448354,16061159207,0,6
1771122244,684336347521,1562087515666,8654672175,16061459393,0,6
1771122274,684351228197,1562107345807,8654896742,16061759708,0,6
1771122304,684366036664,1562127168018,8655120224,16062059963,0,6
1771122334,684380939938,1562146983732,8655345045,16062360365,0,6
1771122364,684395909435,1562166814479,8655570941,16062660493,0,6
1771122394,684410860538,1562186646207,8655796548,16062960886,0,6
1771122424,684425849735,1562206447914,8656022684,16063261019,0,6
1771122454,684487927673,1562393033961,8657030190,16065864074,0,6
1771122484,684853011385,1562967043873,8662892467,16070800886,0,6
1771122514,685085985004,1563395236218,8666772161,16074694028,0,6
1771122545,685099386981,1563488942363,8666994786,16075502437,0,6
1771122575,685100058789,1563489072254,8667005547,16075504349,0,6
1771122605,685100176770,1563489084034,8667007071,16075504444,0,6
1771122635,685100245656,1563489094780,8667007790,16075504532,0,6
1771122665,685100274041,1563489106042,8667007837,16075504623,0,6
1771122695,685100308436,1563489118696,8667007907,16075504727,0,6
1771122725,685100337002,1563489129679,8667007954,16075504817,0,6
1771122755,685100782419,1563585821667,8667013877,16075569544,0,6
1771122785,685101005814,1563593570713,8667016520,16075575366,0,6
1771122815,685101225975,1563601387383,8667019162,16075581228,0,6
1771122845,685102077686,1563839462497,8667030699,16075741215,0,6
1771122875,685102490837,1563854991714,8667035961,16075752495,0,6
1771122905,685102833555,1563867838499,8667040236,16075761847,0,6
1771122935,685110769180,1563881856816,8667159783,16075965887,0,6
1771122965,685124978737,1563901678941,8667374237,16076266205,0,6
1771122995,685138853845,1563921500400,8667583670,16076566389,0,6
1771123025,685152704170,1563941331918,8667792730,16076866653,0,6
1771123055,685166555413,1563961157877,8668001821,16077167033,0,6
1771123085,685180570898,1563980983560,8668213477,16077467409,0,6
1771123115,685194682801,1564000797237,8668426437,16077767599,0,6
1771123145,685208856742,1564020627288,8668640352,16078067785,0,6
1771123175,685223028705,1564040449110,8668854320,16078368036,0,6
1771123205,685237388970,1564060276598,8669071071,16078668429,0,6
1771123235,685251721649,1564080102359,8669287458,16078968743,0,6
1771123265,685266137200,1564099924430,8669505023,16079269059,0,6
1771123295,685275622673,1564169017241,8669648065,16080406219,0,6
1771123325,685546886693,1564624859853,8674167765,16084806394,0,6
1771123355,685846427133,1565091245622,8679159270,16088680049,0,6
1771123385,685959637707,1565328890254,8681044782,16090790461,0,6
1771123415,685959919576,1565332092260,8681049043,16090830969,0,6
1771123445,685959953487,1565332104506,8681049116,16090831071,0,6
1771123475,685959982112,1565332115744,8681049164,16090831162,0,6
1771123505,685960011081,1565332127141,8681049211,16090831254,0,6
1771123535,685960039860,1565332138285,8681049264,16090831347,0,6
1771123565,685960072482,1565332150579,8681049317,16090831447,0,6
1771123596,685960102171,1565332162318,8681049366,16090831540,0,6
1771123626,685961177447,1565608946062,8681064206,16091018041,0,6
1771123656,685961684542,1565663280026,8681070933,16091055293,0,6
1771123686,685962093655,1565678448304,8681076155,16091066355,0,6
1771123716,685971576250,1565693596435,8681219053,16091295785,0,6
1771123746,685986206263,1565713427545,8681439846,16091596105,0,6
1771123776,686000882350,1565733245083,8681661413,16091896484,0,6
1771123806,686015431139,1565753075239,8681881013,16092196797,0,6
1771123836,686030137352,1565772901674,8682102959,16092497052,0,6
1771123866,686044815074,1565792733483,8682324527,16092797380,0,6
1771123896,686059507878,1565812559166,8682546385,16093097756,0,6
1771123926,686074191231,1565832382527,8682767973,16093398148,0,6
1771123956,686088847974,1565852208855,8682989255,16093698337,0,6
1771123986,686103546009,1565872039350,8683211138,16093998717,0,6
1771124016,686118221160,1565891869218,8683432740,16094299030,0,6
1771124046,686132858887,1565911691709,8683653768,16094599413,0,6
1771124076,686149275172,1566026466142,8683912744,16096417076,0,6
1771124106,686449866683,1566514267127,8688711975,16100820085,0,6
1771124136,686729860493,1567054977282,8693353459,16105432369,0,6
1771124166,686751962027,1567211439805,8693721179,16106866010,0,6
1771124196,686752075286,1567211806285,8693722607,16106871267,0,6
1771124226,686752113210,1567211818897,8693722732,16106871372,0,6
1771124256,686752149059,1567211831674,8693722837,16106871476,0,6
1771124286,686752176207,1567211842507,8693722880,16106871563,0,6
1771124316,686752206357,1567211854219,8693722930,16106871657,0,6
1771124346,686752235326,1567211865523,8693722977,16106871749,0,6
1771124376,686752264675,1567211878521,8693723024,16106871844,0,6
1771124406,686752793005,1567315219675,8693730113,16106941458,0,6
1771124436,686753012617,1567322956101,8693732774,16106947137,0,6
1771124466,686753668374,1567461425296,8693741478,16107042174,0,6
1771124496,686754522863,1567569523531,8693753107,16107115098,0,6
1771124526,686755125336,1567592844160,8693760992,16107131992,0,6
1771124556,686759244051,1567605388547,8693822660,16107250857,0,6
1771124586,686773316707,1567625214482,8694035023,16107551236,0,6
1771124616,686787653542,1567645044899,8694251498,16107851359,0,6
1771124647,686801969952,1567664868077,8694467517,16108151623,0,6
1771124677,686816364345,1567684693904,8694684968,16108452001,0,6
1771124707,686830446159,1567704512027,8694897612,16108752191,0,6
1771124737,686844766924,1567724342378,8695113899,16109052508,0,6
1771124767,686859218444,1567744173688,8695332030,16109352895,0,6
1771124797,686873757982,1567764003469,8695551534,16109653277,0,6
1771124827,686888210686,1567783817782,8695769729,16109953656,0,6
1771124857,686902631595,1567803648316,8695987471,16110253780,0,6
1771124887,686917115372,1567823479039,8696206161,16110554164,0,6
1771124917,686930230557,1567840024603,8696403977,16110804766,0,6
1771124947,687111078800,1568142057259,8699417777,16115074096,0,6
1771124977,687450794596,1568630469337,8705078668,16119844410,0,6
1771125007,687632831706,1569008549620,8708111145,16123336641,0,6
